Date,Station,Station_ID,Prcp,Temp
2015-03-12,USC00513117,2,0.0,65.0
2015-03-13,USC00513117,2,0.02,62.0
2015-03-14,USC00513117,2,0.0,67.0
2015-03-15,USC00513117,2,0.0,69.0
2015-03-16,USC00513117,2,0.01,65.0
2015-03-17,USC00513117,2,0.0,63.0
2015-03-18,USC00513117,2,0.0,65.0
2015-03-19,USC00513117,2,0.0,67.0
2015-03-20,USC00513117,2,0.11,70.0
2015-03-21,USC00513117,2,0.08,71.0
2015-03-22,USC00513117,2,0.05,73.0
2015-03-23,USC00513117,2,0.0,72.0
2015-03-24,USC00513117,2,0.0,68.0
2015-03-25,USC00513117,2,0.02,69.0
2015-03-26,USC00513117,2,0.06,70.0
2015-03-27,USC00513117,2,0.0,71.0
2015-03-28,USC00513117,2,0.0,74.0
2015-03-29,USC00513117,2,0.38,73.0
2015-03-30,USC00513117,2,0.02,71.0
2015-03-31,USC00513117,2,0.6,70.0
2015-04-01,USC00513117,2,0.24,73.0
2015-04-02,USC00513117,2,0.01,73.0
2015-04-03,USC00513117,2,0.0,74.0
2015-04-04,USC00513117,2,0.0,74.0
2015-04-05,USC00513117,2,0.06,74.0
2015-04-06,USC00513117,2,0.0,72.0
2015-04-07,USC00513117,2,0.0,73.0
2015-04-08,USC00513117,2,0.19,72.0
2015-04-09,USC00513117,2,0.03,72.0
2015-04-10,USC00513117,2,0.0,71.0
2015-04-11,USC00513117,2,0.0,74.0
2015-04-12,USC00513117,2,0.09,73.0
2015-04-13,USC00513117,2,0.03,72.0
2015-04-14,USC00513117,2,0.01,73.0
2015-04-15,USC00513117,2,0.05,74.0
2015-04-16,USC00513117,2,0.04,72.0
2015-04-17,USC00513117,2,0.01,73.0
2015-04-18,USC00513117,2,0.02,74.0
2015-04-19,USC00513117,2,0.0,73.0
2015-04-20,USC00513117,2,0.0,73.0
2015-04-21,USC00513117,2,0.04,73.0
2015-04-22,USC00513117,2,0.1,69.0
2015-04-23,USC00513117,2,0.02,71.0
2015-04-24,USC00513117,2,0.04,76.0
2015-04-25,USC00513117,2,0.01,74.0
2015-04-26,USC00513117,2,0.0,75.0
2015-04-27,USC00513117,2,0.17,73.0
2015-04-28,USC00513117,2,0.09,73.0
2015-04-29,USC00513117,2,0.09,75.0
2015-04-30,USC00513117,2,0.03,76.0
2015-05-01,USC00513117,2,0.05,74.0
2015-05-02,USC00513117,2,0.0,73.0
2015-05-04,USC00513117,2,,77.0
2015-05-05,USC00513117,2,0.02,75.0
2015-05-06,USC00513117,2,0.0,74.0
2015-05-07,USC00513117,2,0.0,75.0
2015-05-08,USC00513117,2,0.04,76.0
2015-05-09,USC00513117,2,0.13,74.0
2015-05-10,USC00513117,2,0.05,73.0
2015-05-11,USC00513117,2,0.02,74.0
2015-05-12,USC00513117,2,0.0,73.0
2015-05-13,USC00513117,2,0.0,72.0
2015-05-14,USC00513117,2,0.1,73.0
2015-05-15,USC00513117,2,0.02,72.0
2015-05-16,USC00513117,2,0.02,76.0
2015-05-17,USC00513117,2,0.01,73.0
2015-05-18,USC00513117,2,0.27,73.0
2015-05-19,USC00513117,2,0.02,73.0
2015-05-20,USC00513117,2,0.03,72.0
2015-05-21,USC00513117,2,0.06,68.0
2015-05-22,USC00513117,2,0.0,68.0
2015-05-23,USC00513117,2,0.8,68.0
2015-05-24,USC00513117,2,0.0,72.0
2015-05-25,USC00513117,2,0.01,72.0
2015-05-26,USC00513117,2,0.08,67.0
2015-05-27,USC00513117,2,0.07,67.0
2015-05-28,USC00513117,2,1.29,68.0
2015-05-29,USC00513117,2,0.01,68.0
2015-05-30,USC00513117,2,0.0,70.0
2015-05-31,USC00513117,2,0.34,74.0
2015-06-03,USC00513117,2,,75.0
2015-06-04,USC00513117,2,0.27,72.0
2015-06-05,USC00513117,2,0.0,70.0
2015-06-06,USC00513117,2,0.0,76.0
2015-06-07,USC00513117,2,0.0,78.0
2015-06-08,USC00513117,2,0.1,72.0
2015-06-09,USC00513117,2,0.05,74.0
2015-06-10,USC00513117,2,0.07,74.0
2015-06-11,USC00513117,2,0.1,72.0
2015-06-12,USC00513117,2,0.0,71.0
2015-06-13,USC00513117,2,0.0,79.0
2015-06-14,USC00513117,2,0.07,79.0
2015-06-15,USC00513117,2,0.0,76.0
2015-06-16,USC00513117,2,0.14,75.0
2015-06-17,USC00513117,2,0.25,72.0
2015-06-18,USC00513117,2,0.14,74.0
2015-06-19,USC00513117,2,0.02,76.0
2015-06-20,USC00513117,2,0.04,76.0
2015-06-21,USC00513117,2,0.01,77.0
2015-06-22,USC00513117,2,0.01,75.0
2015-06-23,USC00513117,2,0.03,76.0
2015-06-24,USC00513117,2,0.14,75.0
2015-06-25,USC00513117,2,0.2,75.0
2015-06-26,USC00513117,2,0.1,76.0
2015-06-27,USC00513117,2,0.06,76.0
2015-06-29,USC00513117,2,,74.0
2015-07-06,USC00513117,2,0.01,78.0
2015-07-08,USC00513117,2,,77.0
2015-07-09,USC00513117,2,0.05,79.0
2015-07-10,USC00513117,2,0.29,77.0
2015-07-11,USC00513117,2,0.33,78.0
2015-07-12,USC00513117,2,0.3,77.0
2015-07-13,USC00513117,2,0.2,79.0
2015-07-15,USC00513117,2,,77.0
2015-07-17,USC00513117,2,,78.0
2015-07-18,USC00513117,2,0.07,78.0
2015-07-19,USC00513117,2,0.03,77.0
2015-07-20,USC00513117,2,0.03,77.0
2015-08-01,USC00513117,2,0.05,79.0
2015-08-02,USC00513117,2,0.02,80.0
2015-08-03,USC00513117,2,0.02,81.0
2015-08-04,USC00513117,2,0.0,77.0
2015-08-05,USC00513117,2,0.02,77.0
2015-08-06,USC00513117,2,0.27,77.0
2015-08-07,USC00513117,2,0.3,77.0
2015-08-08,USC00513117,2,0.27,76.0
2015-08-10,USC00513117,2,0.01,79.0
2015-08-11,USC00513117,2,0.02,79.0
2015-08-12,USC00513117,2,0.09,79.0
2015-08-13,USC00513117,2,0.19,77.0
2015-08-14,USC00513117,2,0.21,78.0
2015-08-15,USC00513117,2,0.02,83.0
2015-08-17,USC00513117,2,0.51,74.0
2015-08-18,USC00513117,2,0.24,74.0
2015-08-19,USC00513117,2,0.02,76.0
2015-08-20,USC00513117,2,0.08,79.0
2015-08-21,USC00513117,2,0.05,83.0
2015-08-22,USC00513117,2,0.65,77.0
2015-08-23,USC00513117,2,0.33,73.0
2015-08-24,USC00513117,2,0.23,76.0
2015-08-25,USC00513117,2,0.52,76.0
2015-08-26,USC00513117,2,1.03,76.0
2015-08-27,USC00513117,2,0.0,78.0
2015-08-28,USC00513117,2,0.0,85.0
2015-08-29,USC00513117,2,0.25,81.0
2015-08-30,USC00513117,2,0.0,78.0
2015-09-01,USC00513117,2,0.32,78.0
2015-09-02,USC00513117,2,0.28,79.0
2015-09-03,USC00513117,2,1.55,79.0
2015-09-04,USC00513117,2,0.0,83.0
2015-09-05,USC00513117,2,0.0,82.0
2015-09-06,USC00513117,2,0.71,76.0
2015-09-07,USC00513117,2,0.19,77.0
2015-09-09,USC00513117,2,,76.0
2015-09-10,USC00513117,2,0.06,78.0
2015-09-11,USC00513117,2,0.09,78.0
2015-09-12,USC00513117,2,2.7,80.0
2015-09-13,USC00513117,2,0.16,80.0
2015-09-14,USC00513117,2,0.63,78.0
2015-09-15,USC00513117,2,0.56,76.0
2015-09-16,USC00513117,2,0.06,79.0
2015-09-17,USC00513117,2,0.06,75.0
2015-09-18,USC00513117,2,0.08,78.0
2015-09-19,USC00513117,2,0.0,80.0
2015-09-20,USC00513117,2,0.07,80.0
2015-09-21,USC00513117,2,0.07,80.0
2015-09-22,USC00513117,2,0.32,80.0
2015-09-23,USC00513117,2,0.3,78.0
2015-09-24,USC00513117,2,0.01,79.0
2015-09-25,USC00513117,2,0.0,79.0
2015-09-26,USC00513117,2,0.36,79.0
2015-09-27,USC00513117,2,0.18,77.0
2015-09-28,USC00513117,2,0.17,77.0
2015-09-29,USC00513117,2,0.07,77.0
2015-09-30,USC00513117,2,0.17,80.0
2015-10-01,USC00513117,2,0.0,79.0
2015-10-02,USC00513117,2,0.02,76.0
2015-10-03,USC00513117,2,0.0,75.0
2015-10-04,USC00513117,2,0.0,78.0
2015-10-05,USC00513117,2,0.4,76.0
2015-10-06,USC00513117,2,0.22,75.0
2015-10-07,USC00513117,2,0.22,75.0
2015-10-08,USC00513117,2,0.05,75.0
2015-10-09,USC00513117,2,0.03,75.0
2015-10-10,USC00513117,2,0.11,74.0
2015-10-11,USC00513117,2,0.09,81.0
2015-10-12,USC00513117,2,1.0,77.0
2015-10-13,USC00513117,2,1.7,75.0
2015-10-14,USC00513117,2,1.21,75.0
2015-10-15,USC00513117,2,0.81,74.0
2015-10-16,USC00513117,2,0.73,73.0
2015-10-17,USC00513117,2,0.1,79.0
2015-10-18,USC00513117,2,0.03,81.0
2015-10-19,USC00513117,2,0.18,75.0
2015-10-20,USC00513117,2,0.2,74.0
2015-10-21,USC00513117,2,0.02,76.0
2015-10-22,USC00513117,2,0.0,75.0
2015-10-23,USC00513117,2,0.03,78.0
2015-10-24,USC00513117,2,0.0,74.0
2015-10-25,USC00513117,2,0.03,75.0
2015-10-26,USC00513117,2,0.04,77.0
2015-10-27,USC00513117,2,0.06,77.0
2015-10-28,USC00513117,2,0.27,72.0
2015-10-29,USC00513117,2,0.02,74.0
2015-10-30,USC00513117,2,0.02,74.0
2015-10-31,USC00513117,2,0.22,78.0
2015-11-01,USC00513117,2,0.33,81.0
2015-11-02,USC00513117,2,0.0,75.0
2015-11-03,USC00513117,2,0.0,82.0
2015-11-04,USC00513117,2,0.03,78.0
2015-11-05,USC00513117,2,0.12,76.0
2015-11-06,USC00513117,2,0.12,77.0
2015-11-07,USC00513117,2,0.12,76.0
2015-11-08,USC00513117,2,0.3,77.0
2015-11-09,USC00513117,2,0.11,76.0
2015-11-10,USC00513117,2,0.06,78.0
2015-11-11,USC00513117,2,0.0,79.0
2015-11-12,USC00513117,2,0.3,76.0
2015-11-13,USC00513117,2,0.1,75.0
2015-11-14,USC00513117,2,0.53,79.0
2015-11-15,USC00513117,2,0.08,79.0
2015-11-16,USC00513117,2,0.0,75.0
2015-11-17,USC00513117,2,0.1,70.0
2015-11-18,USC00513117,2,0.1,81.0
2015-11-19,USC00513117,2,0.18,77.0
2015-11-20,USC00513117,2,0.68,73.0
2015-11-21,USC00513117,2,1.61,75.0
2015-11-22,USC00513117,2,0.8,73.0
2015-11-23,USC00513117,2,0.48,74.0
2015-11-24,USC00513117,2,1.7,74.0
2015-11-25,USC00513117,2,0.11,71.0
2015-11-26,USC00513117,2,0.36,73.0
2015-11-27,USC00513117,2,0.91,75.0
2015-11-28,USC00513117,2,0.07,77.0
2015-11-29,USC00513117,2,0.02,78.0
2015-11-30,USC00513117,2,0.03,76.0
2015-12-02,USC00513117,2,0.03,74.0
2015-12-03,USC00513117,2,0.08,75.0
2015-12-04,USC00513117,2,0.01,80.0
2015-12-05,USC00513117,2,0.28,72.0
2015-12-06,USC00513117,2,0.52,73.0
2015-12-07,USC00513117,2,0.0,70.0
2015-12-08,USC00513117,2,0.08,69.0
2015-12-09,USC00513117,2,0.1,77.0
2015-12-10,USC00513117,2,0.08,74.0
2015-12-11,USC00513117,2,0.0,77.0
2015-12-12,USC00513117,2,0.62,72.0
2015-12-13,USC00513117,2,0.0,69.0
2015-12-14,USC00513117,2,0.69,69.0
2015-12-15,USC00513117,2,0.24,75.0
2015-12-16,USC00513117,2,0.08,75.0
2015-12-17,USC00513117,2,0.13,72.0
2015-12-18,USC00513117,2,0.28,73.0
2015-12-19,USC00513117,2,0.36,78.0
2015-12-20,USC00513117,2,0.2,75.0
2015-12-21,USC00513117,2,0.03,75.0
2015-12-22,USC00513117,2,0.01,74.0
2015-12-23,USC00513117,2,0.11,73.0
2015-12-24,USC00513117,2,0.0,70.0
2015-12-25,USC00513117,2,0.52,70.0
2015-12-26,USC00513117,2,0.19,72.0
2015-12-27,USC00513117,2,0.25,74.0
2015-12-28,USC00513117,2,0.4,74.0
2015-12-29,USC00513117,2,0.11,67.0
2015-12-30,USC00513117,2,0.03,74.0
2015-12-31,USC00513117,2,0.06,70.0
2016-01-01,USC00513117,2,0.02,63.0
2016-01-02,USC00513117,2,0.01,73.0
2016-01-03,USC00513117,2,0.0,71.0
2016-01-04,USC00513117,2,0.0,72.0
2016-01-05,USC00513117,2,0.19,68.0
2016-01-06,USC00513117,2,0.3,70.0
2016-01-07,USC00513117,2,0.03,71.0
2016-01-08,USC00513117,2,0.01,69.0
2016-01-09,USC00513117,2,0.0,71.0
2016-01-10,USC00513117,2,0.01,72.0
2016-01-11,USC00513117,2,0.01,72.0
2016-01-12,USC00513117,2,0.03,66.0
2016-01-13,USC00513117,2,0.0,77.0
2016-01-14,USC00513117,2,0.0,66.0
2016-01-15,USC00513117,2,0.0,71.0
2016-01-16,USC00513117,2,0.03,72.0
2016-01-17,USC00513117,2,0.02,67.0
2016-01-18,USC00513117,2,0.0,67.0
2016-01-19,USC00513117,2,0.0,73.0
2016-01-20,USC00513117,2,0.02,67.0
2016-01-21,USC00513117,2,0.27,75.0
2016-01-22,USC00513117,2,0.01,70.0
2016-01-23,USC00513117,2,0.0,71.0
2016-01-24,USC00513117,2,0.0,70.0
2016-01-25,USC00513117,2,0.13,70.0
2016-01-26,USC00513117,2,0.16,77.0
2016-01-27,USC00513117,2,0.0,71.0
2016-01-28,USC00513117,2,0.0,68.0
2016-01-29,USC00513117,2,0.0,69.0
2016-01-30,USC00513117,2,0.0,67.0
2016-01-31,USC00513117,2,0.0,72.0
2016-02-01,USC00513117,2,0.0,78.0
2016-02-02,USC00513117,2,0.41,68.0
2016-02-03,USC00513117,2,0.25,71.0
2016-02-04,USC00513117,2,0.0,70.0
2016-02-05,USC00513117,2,0.0,70.0
2016-02-06,USC00513117,2,0.0,75.0
2016-02-07,USC00513117,2,0.16,71.0
2016-02-08,USC00513117,2,0.0,74.0
2016-02-09,USC00513117,2,0.0,66.0
2016-02-10,USC00513117,2,0.0,63.0
2016-02-11,USC00513117,2,0.0,72.0
2016-02-12,USC00513117,2,0.07,74.0
2016-02-13,USC00513117,2,0.02,75.0
2016-02-14,USC00513117,2,0.0,74.0
2016-02-15,USC00513117,2,0.0,79.0
2016-02-16,USC00513117,2,0.05,75.0
2016-02-17,USC00513117,2,0.1,73.0
2016-02-18,USC00513117,2,0.02,74.0
2016-02-19,USC00513117,2,0.11,69.0
2016-02-20,USC00513117,2,0.07,76.0
2016-02-21,USC00513117,2,0.09,74.0
2016-02-22,USC00513117,2,0.05,74.0
2016-02-23,USC00513117,2,0.0,65.0
2016-02-24,USC00513117,2,0.0,75.0
2016-02-25,USC00513117,2,0.0,72.0
2016-02-26,USC00513117,2,0.38,77.0
2016-02-27,USC00513117,2,0.08,76.0
2016-02-28,USC00513117,2,0.0,80.0
2016-02-29,USC00513117,2,0.0,79.0
2016-03-01,USC00513117,2,0.0,73.0
2016-03-02,USC00513117,2,0.0,71.0
2016-03-03,USC00513117,2,0.0,72.0
2016-03-04,USC00513117,2,0.0,67.0
2016-03-05,USC00513117,2,0.0,66.0
2016-03-06,USC00513117,2,0.0,69.0
2016-03-07,USC00513117,2,0.0,70.0
2016-03-08,USC00513117,2,0.02,75.0
2016-03-09,USC00513117,2,0.15,74.0
2016-03-10,USC00513117,2,0.0,70.0
2016-03-11,USC00513117,2,0.06,70.0
2016-03-12,USC00513117,2,0.0,73.0
2016-03-13,USC00513117,2,0.0,72.0
2016-03-14,USC00513117,2,0.0,72.0
2016-03-15,USC00513117,2,0.3,66.0
2016-03-16,USC00513117,2,0.41,71.0
2016-03-17,USC00513117,2,0.02,69.0
2016-03-18,USC00513117,2,0.03,70.0
2016-03-19,USC00513117,2,0.02,70.0
2016-03-20,USC00513117,2,0.0,72.0
2016-03-21,USC00513117,2,0.06,71.0
2016-03-22,USC00513117,2,0.0,69.0
2016-03-23,USC00513117,2,1.78,66.0
2016-03-24,USC00513117,2,0.02,68.0
2016-03-25,USC00513117,2,1.9,70.0
2016-03-26,USC00513117,2,0.87,67.0
2016-03-27,USC00513117,2,0.01,67.0
2016-03-28,USC00513117,2,0.0,68.0
2016-03-29,USC00513117,2,0.01,72.0
2016-03-30,USC00513117,2,0.02,66.0
2016-03-31,USC00513117,2,0.0,69.0
2016-04-01,USC00513117,2,0.0,71.0
2016-04-02,USC00513117,2,0.02,71.0
2016-04-03,USC00513117,2,0.0,73.0
2016-04-04,USC00513117,2,0.0,75.0
2016-04-05,USC00513117,2,0.2,69.0
2016-04-06,USC00513117,2,0.1,70.0
2016-04-07,USC00513117,2,0.12,68.0
2016-04-08,USC00513117,2,0.02,72.0
2016-04-09,USC00513117,2,0.66,72.0
2016-04-10,USC00513117,2,0.02,68.0
2016-04-11,USC00513117,2,0.08,72.0
2016-04-12,USC00513117,2,0.02,74.0
2016-04-13,USC00513117,2,0.05,75.0
2016-04-14,USC00513117,2,0.06,74.0
2016-04-15,USC00513117,2,0.0,75.0
2016-04-16,USC00513117,2,0.04,73.0
2016-04-17,USC00513117,2,0.17,69.0
2016-04-18,USC00513117,2,0.4,69.0
2016-04-19,USC00513117,2,0.02,70.0
2016-04-20,USC00513117,2,0.0,73.0
2016-04-21,USC00513117,2,0.01,73.0
2016-04-22,USC00513117,2,0.0,74.0
2016-04-23,USC00513117,2,0.21,71.0
2016-04-24,USC00513117,2,0.11,75.0
2016-04-25,USC00513117,2,0.06,76.0
2016-04-26,USC00513117,2,0.01,76.0
2016-04-27,USC00513117,2,0.05,74.0
2016-04-28,USC00513117,2,0.0,75.0
2016-04-29,USC00513117,2,0.0,75.0
2016-04-30,USC00513117,2,0.0,74.0
2016-05-01,USC00513117,2,0.04,75.0
2016-05-02,USC00513117,2,0.0,74.0
2016-05-03,USC00513117,2,0.02,74.0
2016-05-04,USC00513117,2,0.12,74.0
2016-05-05,USC00513117,2,0.6,77.0
2016-05-06,USC00513117,2,0.22,70.0
2016-05-07,USC00513117,2,1.53,69.0
2016-05-08,USC00513117,2,0.8,68.0
2016-05-09,USC00513117,2,0.1,73.0
2016-05-10,USC00513117,2,0.15,72.0
2016-05-11,USC00513117,2,0.02,72.0
2016-05-12,USC00513117,2,0.0,68.0
2016-05-13,USC00513117,2,0.0,68.0
2016-05-14,USC00513117,2,0.18,72.0
2016-05-15,USC00513117,2,0.02,74.0
2016-05-16,USC00513117,2,0.0,75.0
2016-05-17,USC00513117,2,0.03,75.0
2016-05-18,USC00513117,2,0.05,74.0
2016-05-19,USC00513117,2,0.05,75.0
2016-05-20,USC00513117,2,0.15,75.0
2016-05-21,USC00513117,2,0.08,75.0
2016-05-22,USC00513117,2,0.0,75.0
2016-05-23,USC00513117,2,0.0,75.0
2016-05-24,USC00513117,2,0.0,75.0
2016-05-25,USC00513117,2,0.0,74.0
2016-05-26,USC00513117,2,0.8,72.0
2016-05-27,USC00513117,2,0.05,76.0
2016-05-28,USC00513117,2,0.0,76.0
2016-05-29,USC00513117,2,0.0,71.0
2016-05-30,USC00513117,2,0.03,72.0
2016-05-31,USC00513117,2,0.18,72.0
2016-06-01,USC00513117,2,0.89,70.0
2016-06-02,USC00513117,2,0.15,69.0
2016-06-03,USC00513117,2,0.16,70.0
2016-06-04,USC00513117,2,0.0,68.0
2016-06-05,USC00513117,2,0.63,70.0
2016-06-06,USC00513117,2,0.36,74.0
2016-06-07,USC00513117,2,0.4,75.0
2016-06-08,USC00513117,2,0.0,74.0
2016-06-09,USC00513117,2,0.21,71.0
2016-06-10,USC00513117,2,0.06,73.0
2016-06-11,USC00513117,2,0.02,75.0
2016-06-12,USC00513117,2,0.04,74.0
2016-06-13,USC00513117,2,0.08,76.0
2016-06-14,USC00513117,2,0.06,76.0
2016-06-15,USC00513117,2,0.18,76.0
2016-06-16,USC00513117,2,0.03,76.0
2016-06-17,USC00513117,2,0.16,75.0
2016-06-18,USC00513117,2,0.3,75.0
2016-06-19,USC00513117,2,0.02,75.0
2016-06-20,USC00513117,2,0.16,74.0
2016-06-21,USC00513117,2,0.03,73.0
2016-06-22,USC00513117,2,0.01,76.0
2016-06-23,USC00513117,2,0.25,74.0
2016-06-24,USC00513117,2,0.02,78.0
2016-06-25,USC00513117,2,0.8,71.0
2016-06-26,USC00513117,2,0.06,75.0
2016-06-27,USC00513117,2,0.06,75.0
2016-06-28,USC00513117,2,0.02,74.0
2016-06-29,USC00513117,2,0.03,77.0
2016-06-30,USC00513117,2,0.0,77.0
2016-07-01,USC00513117,2,0.0,76.0
2016-07-02,USC00513117,2,0.0,77.0
2016-07-03,USC00513117,2,0.0,77.0
2016-07-04,USC00513117,2,0.14,76.0
2016-07-05,USC00513117,2,0.05,75.0
2016-07-06,USC00513117,2,0.49,74.0
2016-07-07,USC00513117,2,0.05,75.0
2016-07-08,USC00513117,2,0.03,76.0
2016-07-09,USC00513117,2,0.0,76.0
2016-07-10,USC00513117,2,0.14,75.0
2016-07-11,USC00513117,2,0.11,73.0
2016-07-12,USC00513117,2,0.05,77.0
2016-07-13,USC00513117,2,0.06,74.0
2016-07-14,USC00513117,2,0.43,75.0
2016-07-15,USC00513117,2,0.23,74.0
2016-07-16,USC00513117,2,0.44,75.0
2016-07-17,USC00513117,2,0.03,76.0
2016-07-18,USC00513117,2,0.26,76.0
2016-07-19,USC00513117,2,0.08,75.0
2016-07-20,USC00513117,2,0.0,78.0
2016-07-21,USC00513117,2,0.04,77.0
2016-07-22,USC00513117,2,0.06,77.0
2016-07-23,USC00513117,2,0.16,76.0
2016-07-24,USC00513117,2,0.15,78.0
2016-07-25,USC00513117,2,7.65,78.0
2016-07-26,USC00513117,2,0.0,77.0
2016-07-27,USC00513117,2,0.02,78.0
2016-07-28,USC00513117,2,0.0,78.0
2016-07-29,USC00513117,2,0.0,77.0
2016-07-30,USC00513117,2,0.03,76.0
2016-07-31,USC00513117,2,0.05,76.0
2016-08-01,USC00513117,2,2.35,76.0
2016-08-02,USC00513117,2,0.2,75.0
2016-08-03,USC00513117,2,0.02,76.0
2016-08-04,USC00513117,2,0.62,76.0
2016-08-05,USC00513117,2,0.03,78.0
2016-08-06,USC00513117,2,0.07,76.0
2016-08-07,USC00513117,2,0.3,77.0
2016-08-08,USC00513117,2,0.33,78.0
2016-08-09,USC00513117,2,0.0,77.0
2016-08-10,USC00513117,2,0.0,78.0
2016-08-11,USC00513117,2,0.04,77.0
2016-08-12,USC00513117,2,0.05,76.0
2016-08-13,USC00513117,2,0.0,77.0
2016-08-14,USC00513117,2,0.17,77.0
2016-08-15,USC00513117,2,0.17,77.0
2016-08-16,USC00513117,2,0.1,77.0
2016-08-17,USC00513117,2,0.0,73.0
2016-08-18,USC00513117,2,0.0,78.0
2016-08-19,USC00513117,2,0.14,77.0
2016-08-20,USC00513117,2,0.03,79.0
2016-08-21,USC00513117,2,0.32,76.0
2016-08-22,USC00513117,2,0.94,76.0
2016-08-23,USC00513117,2,0.15,76.0
2016-08-24,USC00513117,2,2.15,76.0
2016-08-25,USC00513117,2,0.08,77.0
2016-08-26,USC00513117,2,0.03,78.0
2016-08-27,USC00513117,2,0.18,73.0
2016-08-28,USC00513117,2,0.14,73.0
2016-08-29,USC00513117,2,0.17,78.0
2016-08-30,USC00513117,2,0.0,76.0
2016-08-31,USC00513117,2,0.1,77.0
2016-09-01,USC00513117,2,0.0,79.0
2016-09-02,USC00513117,2,0.02,78.0
2016-09-03,USC00513117,2,0.07,77.0
2016-09-04,USC00513117,2,0.03,75.0
2016-09-05,USC00513117,2,0.11,78.0
2016-09-06,USC00513117,2,0.05,74.0
2016-09-07,USC00513117,2,0.1,75.0
2016-09-08,USC00513117,2,0.22,77.0
2016-09-09,USC00513117,2,0.01,76.0
2016-09-10,USC00513117,2,0.01,76.0
2016-09-11,USC00513117,2,0.18,76.0
2016-09-12,USC00513117,2,0.04,76.0
2016-09-13,USC00513117,2,0.37,76.0
2016-09-14,USC00513117,2,0.9,76.0
2016-09-15,USC00513117,2,0.12,78.0
2016-09-16,USC00513117,2,0.01,78.0
2016-09-17,USC00513117,2,0.04,78.0
2016-09-18,USC00513117,2,0.0,78.0
2016-09-19,USC00513117,2,0.01,75.0
2016-09-20,USC00513117,2,0.09,78.0
2016-09-21,USC00513117,2,0.06,76.0
2016-09-22,USC00513117,2,0.09,77.0
2016-09-23,USC00513117,2,0.15,76.0
2016-09-24,USC00513117,2,0.0,79.0
2016-09-25,USC00513117,2,0.02,77.0
2016-09-26,USC00513117,2,0.06,77.0
2016-09-27,USC00513117,2,0.12,77.0
2016-09-28,USC00513117,2,0.08,77.0
2016-09-29,USC00513117,2,0.49,76.0
2016-09-30,USC00513117,2,0.31,77.0
2016-10-01,USC00513117,2,0.14,75.0
2016-10-02,USC00513117,2,0.02,77.0
2016-10-03,USC00513117,2,0.04,78.0
2016-10-04,USC00513117,2,0.0,78.0
2016-10-05,USC00513117,2,0.0,77.0
2016-10-06,USC00513117,2,0.05,76.0
2016-10-07,USC00513117,2,0.0,78.0
2016-10-08,USC00513117,2,0.0,76.0
2016-10-09,USC00513117,2,0.0,77.0
2016-10-10,USC00513117,2,0.0,75.0
2016-10-11,USC00513117,2,0.02,77.0
2016-10-12,USC00513117,2,0.03,75.0
2016-10-13,USC00513117,2,0.0,78.0
2016-10-14,USC00513117,2,0.0,77.0
2016-10-15,USC00513117,2,0.0,76.0
2016-10-16,USC00513117,2,0.0,75.0
2016-10-17,USC00513117,2,0.03,77.0
2016-10-18,USC00513117,2,0.05,77.0
2016-10-19,USC00513117,2,0.06,77.0
2016-10-20,USC00513117,2,0.0,76.0
2016-10-21,USC00513117,2,0.15,76.0
2016-10-22,USC00513117,2,0.1,77.0
2016-10-23,USC00513117,2,0.01,76.0
2016-10-24,USC00513117,2,0.0,76.0
2016-10-25,USC00513117,2,0.04,77.0
2016-10-26,USC00513117,2,0.06,74.0
2016-10-27,USC00513117,2,0.11,75.0
2016-10-28,USC00513117,2,0.02,77.0
2016-10-29,USC00513117,2,0.02,77.0
2016-10-30,USC00513117,2,0.1,78.0
2016-10-31,USC00513117,2,0.03,76.0
2016-11-01,USC00513117,2,0.01,77.0
2016-11-02,USC00513117,2,0.0,76.0
2016-11-03,USC00513117,2,0.0,74.0
2016-11-04,USC00513117,2,0.0,76.0
2016-11-05,USC00513117,2,0.02,72.0
2016-11-06,USC00513117,2,0.02,76.0
2016-11-07,USC00513117,2,0.0,69.0
2016-11-08,USC00513117,2,0.14,71.0
2016-11-09,USC00513117,2,0.08,70.0
2016-11-10,USC00513117,2,0.0,69.0
2016-11-11,USC00513117,2,0.0,71.0
2016-11-12,USC00513117,2,0.0,68.0
2016-11-13,USC00513117,2,0.0,72.0
2016-11-14,USC00513117,2,0.06,76.0
2016-11-15,USC00513117,2,0.0,78.0
2016-11-16,USC00513117,2,0.14,76.0
2016-11-17,USC00513117,2,0.03,75.0
2016-11-18,USC00513117,2,0.01,78.0
2016-11-19,USC00513117,2,0.11,73.0
2016-11-20,USC00513117,2,0.11,75.0
2016-11-21,USC00513117,2,0.02,75.0
2016-11-22,USC00513117,2,0.41,76.0
2016-11-23,USC00513117,2,0.03,75.0
2016-11-24,USC00513117,2,0.2,75.0
2016-11-25,USC00513117,2,0.05,76.0
2016-11-26,USC00513117,2,0.05,76.0
2016-11-27,USC00513117,2,0.06,75.0
2016-11-28,USC00513117,2,0.02,75.0
2016-11-29,USC00513117,2,0.04,74.0
2016-11-30,USC00513117,2,0.05,74.0
2016-12-01,USC00513117,2,0.33,73.0
2016-12-02,USC00513117,2,0.3,71.0
2016-12-03,USC00513117,2,0.04,71.0
2016-12-04,USC00513117,2,0.1,69.0
2016-12-05,USC00513117,2,0.34,68.0
2016-12-06,USC00513117,2,0.02,70.0
2016-12-07,USC00513117,2,0.17,71.0
